date,brand,category,season,sim_price,sim_demand
2024-09-09,Mango,Tops,Fall,79.56,8.16
2024-09-16,Mango,Tops,Fall,80.03,7.91
2024-09-23,Mango,Tops,Fall,75.57,9.9
2024-09-30,Mango,Tops,Fall,78.09,8.61
2024-10-07,Mango,Tops,Fall,82.52,8.84
2024-10-14,Mango,Tops,Fall,77.32,7.77
2024-10-21,Mango,Tops,Fall,75.03,7.97
2024-10-28,Mango,Tops,Fall,73.74,8.51
2024-11-04,Mango,Tops,Fall,70.85,9.65
2024-11-11,Mango,Tops,Fall,70.55,10.46
2024-11-18,Mango,Tops,Fall,70.45,9.18
2024-11-25,Mango,Tops,Fall,68.11,9.26
2024-12-02,Mango,Tops,Winter,71.37,7.25
2024-12-09,Mango,Tops,Winter,66.82,9.34
2024-12-16,Mango,Tops,Winter,63.9,10.46
2024-12-23,Mango,Tops,Winter,66.59,9.08
2024-12-30,Mango,Tops,Winter,68.03,9.33
2024-01-01,Uniqlo,Accessories,Winter,43.18,15.1
2024-01-08,Uniqlo,Accessories,Winter,45.36,13.95
2024-01-15,Uniqlo,Accessories,Winter,45.59,13.99
2024-01-22,Uniqlo,Accessories,Winter,43.61,14.2
2024-01-29,Uniqlo,Accessories,Winter,43.94,12.55
2024-02-05,Uniqlo,Accessories,Winter,42.91,15.62
2024-02-12,Uniqlo,Accessories,Winter,41.59,16.34
2024-02-19,Uniqlo,Accessories,Winter,43.38,15.6
2024-02-26,Uniqlo,Accessories,Winter,44.05,16.22
2024-03-04,Uniqlo,Accessories,Spring,42.53,14.11
2024-03-11,Uniqlo,Accessories,Spring,41.24,19.22
2024-03-18,Uniqlo,Accessories,Spring,40.89,18.72
2024-03-25,Uniqlo,Accessories,Spring,39.53,16.64
2024-04-01,Uniqlo,Accessories,Spring,40.95,17.84
2024-04-08,Uniqlo,Accessories,Spring,43.19,15.14
2024-04-15,Uniqlo,Accessories,Spring,41.25,16.31
2024-04-22,Uniqlo,Accessories,Spring,41.16,16.59
2024-04-29,Uniqlo,Accessories,Spring,41.82,19.77
2024-05-06,Uniqlo,Accessories,Spring,42.64,13.52
2024-05-13,Uniqlo,Accessories,Spring,43.62,14.93
2024-05-20,Uniqlo,Accessories,Spring,46.34,15.04
2024-05-27,Uniqlo,Accessories,Spring,45.61,13.89
2024-06-03,Uniqlo,Accessories,Summer,42.13,15.97
2024-06-10,Uniqlo,Accessories,Summer,41.46,19.65
2024-06-17,Uniqlo,Accessories,Summer,40.81,21.01
2024-06-24,Uniqlo,Accessories,Summer,40.6,22.19
2024-07-01,Uniqlo,Accessories,Summer,37.29,23.27
2024-07-08,Uniqlo,Accessories,Summer,38.58,19.52
2024-07-15,Uniqlo,Accessories,Summer,39.43,23.09
2024-07-22,Uniqlo,Accessories,Summer,38.18,22.54
2024-07-29,Uniqlo,Accessories,Summer,36.06,24.12
2024-08-05,Uniqlo,Accessories,Summer,38.79,18.86
2024-08-12,Uniqlo,Accessories,Summer,40.54,16.92
2024-08-19,Uniqlo,Accessories,Summer,39.42,18.99
2024-08-26,Uniqlo,Accessories,Summer,39.67,19.73
2024-09-02,Uniqlo,Accessories,Fall,40.28,17.86
2024-09-09,Uniqlo,Accessories,Fall,41.92,17.15
2024-09-16,Uniqlo,Accessories,Fall,42.05,17.32
2024-09-23,Uniqlo,Accessories,Fall,43.14,16.63
2024-09-30,Uniqlo,Accessories,Fall,42.66,17.04
2024-10-07,Uniqlo,Accessories,Fall,42.23,16.15
2024-10-14,Uniqlo,Accessories,Fall,43.13,14.99
2024-10-21,Uniqlo,Accessories,Fall,44.51,15.4
2024-10-28,Uniqlo,Accessories,Fall,42.12,18.55
2024-11-04,Uniqlo,Accessories,Fall,42.26,14.98
2024-11-11,Uniqlo,Accessories,Fall,43.66,16.08
2024-11-18,Uniqlo,Accessories,Fall,41.75,15.93
2024-11-25,Uniqlo,Accessories,Fall,40.02,16.85
2024-12-02,Uniqlo,Accessories,Winter,39.84,14.28
2024-12-09,Uniqlo,Accessories,Winter,41.54,15.12
2024-12-16,Uniqlo,Accessories,Winter,42.15,15.88
2024-12-23,Uniqlo,Accessories,Winter,43.03,14.8
2024-12-30,Uniqlo,Accessories,Winter,45.7,14.23
2024-01-01,Uniqlo,Bottoms,Winter,59.0,8.36
2024-01-08,Uniqlo,Bottoms,Winter,58.87,7.8
2024-01-15,Uniqlo,Bottoms,Winter,61.68,8.05
2024-01-22,Uniqlo,Bottoms,Winter,63.72,7.99
2024-01-29,Uniqlo,Bottoms,Winter,62.16,7.22
2024-02-05,Uniqlo,Bottoms,Winter,62.99,7.68
2024-02-12,Uniqlo,Bottoms,Winter,62.93,7.29
2024-02-19,Uniqlo,Bottoms,Winter,61.62,8.3
2024-02-26,Uniqlo,Bottoms,Winter,58.66,7.63
2024-03-04,Uniqlo,Bottoms,Spring,58.38,9.79
2024-03-11,Uniqlo,Bottoms,Spring,59.55,8.74
2024-03-18,Uniqlo,Bottoms,Spring,59.97,9.65
2024-03-25,Uniqlo,Bottoms,Spring,60.38,9.53
2024-04-01,Uniqlo,Bottoms,Spring,60.25,8.77
2024-04-08,Uniqlo,Bottoms,Spring,58.52,9.21
2024-04-15,Uniqlo,Bottoms,Spring,59.77,9.21
2024-04-22,Uniqlo,Bottoms,Spring,57.16,10.27
2024-04-29,Uniqlo,Bottoms,Spring,58.56,10.87
2024-05-06,Uniqlo,Bottoms,Spring,59.93,9.63
2024-05-13,Uniqlo,Bottoms,Spring,57.52,11.79
2024-05-20,Uniqlo,Bottoms,Spring,58.68,10.94
2024-05-27,Uniqlo,Bottoms,Spring,60.22,8.84
2024-06-03,Uniqlo,Bottoms,Summer,61.86,10.26
2024-06-10,Uniqlo,Bottoms,Summer,62.68,10.98
2024-06-17,Uniqlo,Bottoms,Summer,59.63,11.63
2024-06-24,Uniqlo,Bottoms,Summer,56.38,10.96
2024-07-01,Uniqlo,Bottoms,Summer,54.36,13.1
2024-07-08,Uniqlo,Bottoms,Summer,54.6,11.6
2024-07-15,Uniqlo,Bottoms,Summer,54.21,11.27
2024-07-22,Uniqlo,Bottoms,Summer,54.09,12.33
2024-07-29,Uniqlo,Bottoms,Summer,58.32,10.55
2024-08-05,Uniqlo,Bottoms,Summer,59.32,11.68
2024-08-12,Uniqlo,Bottoms,Summer,58.59,9.88
2024-08-19,Uniqlo,Bottoms,Summer,62.32,10.29
2024-08-26,Uniqlo,Bottoms,Summer,60.54,10.19
2024-09-02,Uniqlo,Bottoms,Fall,57.14,9.98
2024-09-09,Uniqlo,Bottoms,Fall,56.36,9.25
2024-09-16,Uniqlo,Bottoms,Fall,57.56,8.65
2024-09-23,Uniqlo,Bottoms,Fall,53.98,10.29
2024-09-30,Uniqlo,Bottoms,Fall,54.47,10.38
2024-10-07,Uniqlo,Bottoms,Fall,57.4,9.44
2024-10-14,Uniqlo,Bottoms,Fall,53.94,10.13
2024-10-21,Uniqlo,Bottoms,Fall,58.69,9.53
2024-10-28,Uniqlo,Bottoms,Fall,57.73,8.03
2024-11-04,Uniqlo,Bottoms,Fall,55.54,10.41
2024-11-11,Uniqlo,Bottoms,Fall,56.25,9.9
2024-11-18,Uniqlo,Bottoms,Fall,53.15,11.28
2024-11-25,Uniqlo,Bottoms,Fall,51.4,10.14
2024-12-02,Uniqlo,Bottoms,Winter,55.21,9.32
2024-12-09,Uniqlo,Bottoms,Winter,56.91,8.35
2024-12-16,Uniqlo,Bottoms,Winter,57.73,8.62
2024-12-23,Uniqlo,Bottoms,Winter,56.68,9.59
2024-12-30,Uniqlo,Bottoms,Winter,58.15,9.4
2024-01-01,Uniqlo,Dresses,Winter,106.82,3.75
2024-01-08,Uniqlo,Dresses,Winter,113.55,4.74
2024-01-15,Uniqlo,Dresses,Winter,114.17,4.38
2024-01-22,Uniqlo,Dresses,Winter,105.62,4.53
2024-01-29,Uniqlo,Dresses,Winter,106.72,4.65
2024-02-05,Uniqlo,Dresses,Winter,108.1,4.08
2024-02-12,Uniqlo,Dresses,Winter,109.47,4.37
2024-02-19,Uniqlo,Dresses,Winter,103.05,4.29
2024-02-26,Uniqlo,Dresses,Winter,103.73,4.03
2024-03-04,Uniqlo,Dresses,Spring,104.61,5.22
2024-03-11,Uniqlo,Dresses,Spring,113.34,5.11
2024-03-18,Uniqlo,Dresses,Spring,121.54,4.76
2024-03-25,Uniqlo,Dresses,Spring,117.05,5.55
2024-04-01,Uniqlo,Dresses,Spring,122.6,4.27
2024-04-08,Uniqlo,Dresses,Spring,120.64,4.62
2024-04-15,Uniqlo,Dresses,Spring,117.9,5.2
2024-04-22,Uniqlo,Dresses,Spring,115.99,4.89
2024-04-29,Uniqlo,Dresses,Spring,119.87,4.17
2024-05-06,Uniqlo,Dresses,Spring,124.07,4.8
2024-05-13,Uniqlo,Dresses,Spring,114.31,4.54
2024-05-20,Uniqlo,Dresses,Spring,107.76,4.7
2024-05-27,Uniqlo,Dresses,Spring,101.79,6.29
2024-06-03,Uniqlo,Dresses,Summer,100.13,6.69
2024-06-10,Uniqlo,Dresses,Summer,100.04,5.88
2024-06-17,Uniqlo,Dresses,Summer,104.76,5.72
2024-06-24,Uniqlo,Dresses,Summer,103.52,6.86
2024-07-01,Uniqlo,Dresses,Summer,107.31,5.98
2024-07-08,Uniqlo,Dresses,Summer,109.92,5.51
2024-07-15,Uniqlo,Dresses,Summer,108.68,5.15
2024-07-22,Uniqlo,Dresses,Summer,109.62,5.47
2024-07-29,Uniqlo,Dresses,Summer,104.81,6.41
2024-08-05,Uniqlo,Dresses,Summer,100.84,6.65
2024-08-12,Uniqlo,Dresses,Summer,105.49,6.71
2024-08-19,Uniqlo,Dresses,Summer,105.01,5.83
2024-08-26,Uniqlo,Dresses,Summer,107.51,6.57
2024-09-02,Uniqlo,Dresses,Fall,104.24,5.22
2024-09-09,Uniqlo,Dresses,Fall,98.87,5.5
2024-09-16,Uniqlo,Dresses,Fall,100.68,5.51
2024-09-23,Uniqlo,Dresses,Fall,102.22,5.07
2024-09-30,Uniqlo,Dresses,Fall,99.38,5.95
2024-10-07,Uniqlo,Dresses,Fall,106.15,5.5
2024-10-14,Uniqlo,Dresses,Fall,99.89,5.81
2024-10-21,Uniqlo,Dresses,Fall,101.22,5.59
2024-10-28,Uniqlo,Dresses,Fall,97.8,5.52
2024-11-04,Uniqlo,Dresses,Fall,94.12,5.89
2024-11-11,Uniqlo,Dresses,Fall,90.02,6.78
2024-11-18,Uniqlo,Dresses,Fall,91.97,5.97
2024-11-25,Uniqlo,Dresses,Fall,92.12,6.87
2024-12-02,Uniqlo,Dresses,Winter,91.38,5.62
2024-12-09,Uniqlo,Dresses,Winter,94.61,4.5
2024-12-16,Uniqlo,Dresses,Winter,96.91,4.24
2024-12-23,Uniqlo,Dresses,Winter,92.5,5.56
2024-12-30,Uniqlo,Dresses,Winter,93.47,5.63
2024-01-01,Uniqlo,Outerwear,Winter,174.06,2.05
2024-01-08,Uniqlo,Outerwear,Winter,181.11,2.12
2024-01-15,Uniqlo,Outerwear,Winter,184.96,1.95
2024-01-22,Uniqlo,Outerwear,Winter,176.28,2.3
2024-01-29,Uniqlo,Outerwear,Winter,170.37,2.16
2024-02-05,Uniqlo,Outerwear,Winter,178.71,2.01
2024-02-12,Uniqlo,Outerwear,Winter,186.81,2.08
2024-02-19,Uniqlo,Outerwear,Winter,183.09,1.99
2024-02-26,Uniqlo,Outerwear,Winter,180.98,1.98
2024-03-04,Uniqlo,Outerwear,Spring,181.04,2.26
2024-03-11,Uniqlo,Outerwear,Spring,192.14,2.36
2024-03-18,Uniqlo,Outerwear,Spring,184.6,2.21
2024-03-25,Uniqlo,Outerwear,Spring,184.15,2.37
2024-04-01,Uniqlo,Outerwear,Spring,191.42,2.31
2024-04-08,Uniqlo,Outerwear,Spring,187.46,2.32
2024-04-15,Uniqlo,Outerwear,Spring,182.82,2.66
2024-04-22,Uniqlo,Outerwear,Spring,167.07,2.66
2024-04-29,Uniqlo,Outerwear,Spring,171.82,3.02
2024-05-06,Uniqlo,Outerwear,Spring,177.13,2.32
2024-05-13,Uniqlo,Outerwear,Spring,169.62,2.55
2024-05-20,Uniqlo,Outerwear,Spring,175.32,2.23
2024-05-27,Uniqlo,Outerwear,Spring,167.42,2.29
2024-06-03,Uniqlo,Outerwear,Summer,168.95,2.96
2024-06-10,Uniqlo,Outerwear,Summer,176.49,2.76
2024-06-17,Uniqlo,Outerwear,Summer,155.09,3.4
2024-06-24,Uniqlo,Outerwear,Summer,163.06,3.12
2024-07-01,Uniqlo,Outerwear,Summer,159.61,3.08
2024-07-08,Uniqlo,Outerwear,Summer,161.98,2.78
2024-07-15,Uniqlo,Outerwear,Summer,160.96,3.32
2024-07-22,Uniqlo,Outerwear,Summer,160.75,2.86
2024-07-29,Uniqlo,Outerwear,Summer,159.38,3.45
2024-08-05,Uniqlo,Outerwear,Summer,161.97,3.13
2024-08-12,Uniqlo,Outerwear,Summer,162.5,2.93
2024-08-19,Uniqlo,Outerwear,Summer,170.12,2.94
2024-08-26,Uniqlo,Outerwear,Summer,164.59,3.12
2024-09-02,Uniqlo,Outerwear,Fall,161.82,2.22
2024-09-09,Uniqlo,Outerwear,Fall,167.53,2.64
2024-09-16,Uniqlo,Outerwear,Fall,171.34,2.65
2024-09-23,Uniqlo,Outerwear,Fall,167.02,2.46
2024-09-30,Uniqlo,Outerwear,Fall,167.65,2.81
2024-10-07,Uniqlo,Outerwear,Fall,176.51,2.67
2024-10-14,Uniqlo,Outerwear,Fall,168.49,2.62
2024-10-21,Uniqlo,Outerwear,Fall,159.49,2.65
2024-10-28,Uniqlo,Outerwear,Fall,156.16,2.85
2024-11-04,Uniqlo,Outerwear,Fall,151.93,2.53
2024-11-11,Uniqlo,Outerwear,Fall,155.35,2.7
2024-11-18,Uniqlo,Outerwear,Fall,150.34,3.28
2024-11-25,Uniqlo,Outerwear,Fall,160.4,2.49
2024-12-02,Uniqlo,Outerwear,Winter,175.0,2.44
2024-12-09,Uniqlo,Outerwear,Winter,177.69,1.97
2024-12-16,Uniqlo,Outerwear,Winter,176.76,2.11
2024-12-23,Uniqlo,Outerwear,Winter,177.85,1.92
2024-12-30,Uniqlo,Outerwear,Winter,181.77,1.94
2024-01-01,Uniqlo,Shoes,Winter,108.42,4.3
2024-01-08,Uniqlo,Shoes,Winter,109.27,4.07
2024-01-15,Uniqlo,Shoes,Winter,113.37,4.09
2024-01-22,Uniqlo,Shoes,Winter,110.17,3.71
2024-01-29,Uniqlo,Shoes,Winter,111.45,4.12
2024-02-05,Uniqlo,Shoes,Winter,110.65,3.95
2024-02-12,Uniqlo,Shoes,Winter,120.56,3.96
2024-02-19,Uniqlo,Shoes,Winter,111.19,3.89
2024-02-26,Uniqlo,Shoes,Winter,105.39,4.25
2024-03-04,Uniqlo,Shoes,Spring,100.92,4.99
2024-03-11,Uniqlo,Shoes,Spring,98.96,5.69
2024-03-18,Uniqlo,Shoes,Spring,97.6,5.58
2024-03-25,Uniqlo,Shoes,Spring,100.44,4.83
2024-04-01,Uniqlo,Shoes,Spring,96.83,5.33
2024-04-08,Uniqlo,Shoes,Spring,100.78,5.02
2024-04-15,Uniqlo,Shoes,Spring,104.04,5.42
2024-04-22,Uniqlo,Shoes,Spring,106.78,5.13
2024-04-29,Uniqlo,Shoes,Spring,106.48,4.8
2024-05-06,Uniqlo,Shoes,Spring,106.76,4.83
2024-05-13,Uniqlo,Shoes,Spring,110.78,4.49
2024-05-20,Uniqlo,Shoes,Spring,113.76,4.84
2024-05-27,Uniqlo,Shoes,Spring,113.47,4.67
2024-06-03,Uniqlo,Shoes,Summer,112.65,4.46
2024-06-10,Uniqlo,Shoes,Summer,115.15,5.14
2024-06-17,Uniqlo,Shoes,Summer,125.57,4.46
2024-06-24,Uniqlo,Shoes,Summer,121.47,5.08
2024-07-01,Uniqlo,Shoes,Summer,120.76,5.05
2024-07-08,Uniqlo,Shoes,Summer,116.52,5.19
2024-07-15,Uniqlo,Shoes,Summer,114.65,4.12
2024-07-22,Uniqlo,Shoes,Summer,110.65,5.56
2024-07-29,Uniqlo,Shoes,Summer,111.21,4.8
2024-08-05,Uniqlo,Shoes,Summer,119.47,4.69
2024-08-12,Uniqlo,Shoes,Summer,116.84,4.46
2024-08-19,Uniqlo,Shoes,Summer,115.72,4.97
2024-08-26,Uniqlo,Shoes,Summer,115.56,4.73
2024-09-02,Uniqlo,Shoes,Fall,110.72,4.57
2024-09-09,Uniqlo,Shoes,Fall,102.15,4.08
2024-09-16,Uniqlo,Shoes,Fall,106.97,4.93
2024-09-23,Uniqlo,Shoes,Fall,110.23,3.9
2024-09-30,Uniqlo,Shoes,Fall,114.48,4.02
2024-10-07,Uniqlo,Shoes,Fall,116.11,4.1
2024-10-14,Uniqlo,Shoes,Fall,114.58,3.63
2024-10-21,Uniqlo,Shoes,Fall,116.69,3.74
2024-10-28,Uniqlo,Shoes,Fall,125.35,3.74
2024-11-04,Uniqlo,Shoes,Fall,123.91,4.6
2024-11-11,Uniqlo,Shoes,Fall,120.3,3.77
2024-11-18,Uniqlo,Shoes,Fall,119.38,3.44
2024-11-25,Uniqlo,Shoes,Fall,109.39,4.46
2024-12-02,Uniqlo,Shoes,Winter,109.61,3.2
2024-12-09,Uniqlo,Shoes,Winter,108.44,3.27
2024-12-16,Uniqlo,Shoes,Winter,103.71,3.75
2024-12-23,Uniqlo,Shoes,Winter,102.12,4.53
2024-12-30,Uniqlo,Shoes,Winter,96.72,5.51
2024-01-01,Uniqlo,Tops,Winter,76.45,6.4
2024-01-08,Uniqlo,Tops,Winter,76.23,6.39
2024-01-15,Uniqlo,Tops,Winter,73.85,6.95
2024-01-22,Uniqlo,Tops,Winter,70.08,6.98
2024-01-29,Uniqlo,Tops,Winter,68.96,6.98
2024-02-05,Uniqlo,Tops,Winter,71.1,7.76
2024-02-12,Uniqlo,Tops,Winter,74.0,6.77
2024-02-19,Uniqlo,Tops,Winter,75.37,7.6
2024-02-26,Uniqlo,Tops,Winter,74.82,7.17
2024-03-04,Uniqlo,Tops,Spring,74.94,9.02
2024-03-11,Uniqlo,Tops,Spring,75.42,8.18
2024-03-18,Uniqlo,Tops,Spring,73.0,7.54
2024-03-25,Uniqlo,Tops,Spring,74.96,8.29
2024-04-01,Uniqlo,Tops,Spring,75.01,7.54
2024-04-08,Uniqlo,Tops,Spring,77.13,6.84
2024-04-15,Uniqlo,Tops,Spring,73.64,9.5
2024-04-22,Uniqlo,Tops,Spring,72.04,9.17
2024-04-29,Uniqlo,Tops,Spring,74.82,6.96
2024-05-06,Uniqlo,Tops,Spring,66.18,7.74
2024-05-13,Uniqlo,Tops,Spring,66.18,9.84
2024-05-20,Uniqlo,Tops,Spring,68.05,10.16
2024-05-27,Uniqlo,Tops,Spring,71.58,7.56
2024-06-03,Uniqlo,Tops,Summer,69.32,10.89
2024-06-10,Uniqlo,Tops,Summer,69.9,9.78
2024-06-17,Uniqlo,Tops,Summer,69.11,9.85
2024-06-24,Uniqlo,Tops,Summer,69.79,8.15
2024-07-01,Uniqlo,Tops,Summer,71.1,9.37
2024-07-08,Uniqlo,Tops,Summer,74.15,9.19
2024-07-15,Uniqlo,Tops,Summer,74.1,9.21
2024-07-22,Uniqlo,Tops,Summer,70.7,9.12
2024-07-29,Uniqlo,Tops,Summer,70.89,8.96
2024-08-05,Uniqlo,Tops,Summer,79.92,6.96
2024-08-12,Uniqlo,Tops,Summer,77.82,9.02
2024-08-19,Uniqlo,Tops,Summer,81.16,7.94
2024-08-26,Uniqlo,Tops,Summer,87.17,7.22
2024-09-02,Uniqlo,Tops,Fall,83.87,7.62
2024-09-09,Uniqlo,Tops,Fall,74.61,7.15
2024-09-16,Uniqlo,Tops,Fall,70.95,8.34
2024-09-23,Uniqlo,Tops,Fall,70.83,8.2
2024-09-30,Uniqlo,Tops,Fall,70.66,9.32
2024-10-07,Uniqlo,Tops,Fall,67.2,8.74
2024-10-14,Uniqlo,Tops,Fall,65.23,9.33
2024-10-21,Uniqlo,Tops,Fall,62.47,7.73
2024-10-28,Uniqlo,Tops,Fall,62.46,9.81
2024-11-04,Uniqlo,Tops,Fall,64.88,8.35
2024-11-11,Uniqlo,Tops,Fall,64.41,9.24
2024-11-18,Uniqlo,Tops,Fall,68.95,9.93
2024-11-25,Uniqlo,Tops,Fall,69.17,8.96
2024-12-02,Uniqlo,Tops,Winter,72.0,6.39
2024-12-09,Uniqlo,Tops,Winter,72.07,7.31
2024-12-16,Uniqlo,Tops,Winter,70.09,7.57
2024-12-23,Uniqlo,Tops,Winter,73.53,8.06
2024-12-30,Uniqlo,Tops,Winter,77.49,6.41
2024-01-01,Zara,Accessories,Winter,41.09,17.8
2024-01-08,Zara,Accessories,Winter,39.48,17.93
2024-01-15,Zara,Accessories,Winter,38.91,19.86
2024-01-22,Zara,Accessories,Winter,41.02,18.79
2024-01-29,Zara,Accessories,Winter,38.56,21.46
2024-02-05,Zara,Accessories,Winter,35.31,23.89
2024-02-12,Zara,Accessories,Winter,36.13,18.86
2024-02-19,Zara,Accessories,Winter,36.78,21.55
2024-02-26,Zara,Accessories,Winter,34.46,24.83
2024-03-04,Zara,Accessories,Spring,34.53,26.15
2024-03-11,Zara,Accessories,Spring,32.28,25.91
2024-03-18,Zara,Accessories,Spring,34.61,26.65
2024-03-25,Zara,Accessories,Spring,35.44,25.39
2024-04-01,Zara,Accessories,Spring,36.13,25.82
2024-04-08,Zara,Accessories,Spring,37.85,22.29
2024-04-15,Zara,Accessories,Spring,37.79,20.65
2024-04-22,Zara,Accessories,Spring,38.92,21.72
2024-04-29,Zara,Accessories,Spring,37.65,23.83
2024-05-06,Zara,Accessories,Spring,34.54,27.75
2024-05-13,Zara,Accessories,Spring,36.43,30.41
2024-05-20,Zara,Accessories,Spring,38.04,20.82
2024-05-27,Zara,Accessories,Spring,38.32,23.1
2024-06-03,Zara,Accessories,Summer,40.14,25.5
2024-06-10,Zara,Accessories,Summer,39.76,25.67
2024-06-17,Zara,Accessories,Summer,40.13,24.9
2024-06-24,Zara,Accessories,Summer,41.05,23.05
2024-07-01,Zara,Accessories,Summer,38.33,26.12
2024-07-08,Zara,Accessories,Summer,39.26,24.52
2024-07-15,Zara,Accessories,Summer,39.37,22.32
2024-07-22,Zara,Accessories,Summer,40.19,26.73
2024-07-29,Zara,Accessories,Summer,39.62,23.11
2024-08-05,Zara,Accessories,Summer,39.11,23.48
2024-08-12,Zara,Accessories,Summer,40.3,23.72
2024-08-19,Zara,Accessories,Summer,43.24,21.97
2024-08-26,Zara,Accessories,Summer,40.04,23.19
2024-09-02,Zara,Accessories,Fall,37.81,20.74
2024-09-09,Zara,Accessories,Fall,39.39,21.72
2024-09-16,Zara,Accessories,Fall,40.8,20.76
2024-09-23,Zara,Accessories,Fall,39.87,23.39
2024-09-30,Zara,Accessories,Fall,43.29,20.76
2024-10-07,Zara,Accessories,Fall,44.46,16.77
2024-10-14,Zara,Accessories,Fall,44.1,25.54
2024-10-21,Zara,Accessories,Fall,43.42,20.37
2024-10-28,Zara,Accessories,Fall,40.74,22.72
2024-11-04,Zara,Accessories,Fall,40.35,19.49
2024-11-11,Zara,Accessories,Fall,40.15,21.65
2024-11-18,Zara,Accessories,Fall,41.27,18.98
2024-11-25,Zara,Accessories,Fall,44.89,21.23
2024-12-02,Zara,Accessories,Winter,43.29,19.61
2024-12-09,Zara,Accessories,Winter,43.82,15.34
2024-12-16,Zara,Accessories,Winter,42.6,15.32
2024-12-23,Zara,Accessories,Winter,38.77,18.93
2024-12-30,Zara,Accessories,Winter,38.32,23.34
2024-01-01,Zara,Bottoms,Winter,59.85,9.74
2024-01-08,Zara,Bottoms,Winter,59.57,9.9
2024-01-15,Zara,Bottoms,Winter,62.61,9.91
2024-01-22,Zara,Bottoms,Winter,62.34,9.9
2024-01-29,Zara,Bottoms,Winter,59.77,11.48
2024-02-05,Zara,Bottoms,Winter,57.83,11.25
2024-02-12,Zara,Bottoms,Winter,56.72,10.62
2024-02-19,Zara,Bottoms,Winter,54.86,12.85
2024-02-26,Zara,Bottoms,Winter,49.65,12.9
2024-03-04,Zara,Bottoms,Spring,50.35,12.68
2024-03-11,Zara,Bottoms,Spring,55.52,15.28
2024-03-18,Zara,Bottoms,Spring,56.76,14.62
2024-03-25,Zara,Bottoms,Spring,55.02,12.53
2024-04-01,Zara,Bottoms,Spring,55.52,12.61
2024-04-08,Zara,Bottoms,Spring,56.7,14.86
2024-04-15,Zara,Bottoms,Spring,56.77,13.58
2024-04-22,Zara,Bottoms,Spring,54.78,13.58
2024-04-29,Zara,Bottoms,Spring,53.78,13.53
2024-05-06,Zara,Bottoms,Spring,59.29,9.59
2024-05-13,Zara,Bottoms,Spring,57.68,12.5
2024-05-20,Zara,Bottoms,Spring,57.27,13.64
2024-05-27,Zara,Bottoms,Spring,59.31,14.37
2024-06-03,Zara,Bottoms,Summer,54.14,16.56
2024-06-10,Zara,Bottoms,Summer,57.94,14.73
2024-06-17,Zara,Bottoms,Summer,60.99,12.29
2024-06-24,Zara,Bottoms,Summer,59.1,11.98
2024-07-01,Zara,Bottoms,Summer,60.09,14.53
2024-07-08,Zara,Bottoms,Summer,59.76,13.39
2024-07-15,Zara,Bottoms,Summer,59.25,12.92
2024-07-22,Zara,Bottoms,Summer,57.94,15.48
2024-07-29,Zara,Bottoms,Summer,53.48,14.76
2024-08-05,Zara,Bottoms,Summer,54.83,13.4
2024-08-12,Zara,Bottoms,Summer,52.23,13.51
2024-08-19,Zara,Bottoms,Summer,51.6,14.52
2024-08-26,Zara,Bottoms,Summer,54.39,15.81
2024-09-02,Zara,Bottoms,Fall,56.57,11.21
2024-09-09,Zara,Bottoms,Fall,58.23,12.63
2024-09-16,Zara,Bottoms,Fall,58.99,11.8
2024-09-23,Zara,Bottoms,Fall,61.89,10.11
2024-09-30,Zara,Bottoms,Fall,61.93,11.11
2024-10-07,Zara,Bottoms,Fall,60.83,9.16
2024-10-14,Zara,Bottoms,Fall,56.86,12.14
2024-10-21,Zara,Bottoms,Fall,54.84,12.53
2024-10-28,Zara,Bottoms,Fall,51.86,13.9
2024-11-04,Zara,Bottoms,Fall,53.6,13.3
2024-11-11,Zara,Bottoms,Fall,50.96,16.71
2024-11-18,Zara,Bottoms,Fall,57.29,12.12
2024-11-25,Zara,Bottoms,Fall,58.11,12.08
2024-12-02,Zara,Bottoms,Winter,58.18,10.61
2024-12-09,Zara,Bottoms,Winter,56.84,10.83
2024-12-16,Zara,Bottoms,Winter,58.64,11.28
2024-12-23,Zara,Bottoms,Winter,58.77,10.83
2024-12-30,Zara,Bottoms,Winter,54.51,10.88
2024-01-01,Zara,Dresses,Winter,106.48,5.38
2024-01-08,Zara,Dresses,Winter,108.48,5.35
2024-01-15,Zara,Dresses,Winter,104.59,5.67
2024-01-22,Zara,Dresses,Winter,109.98,5.77
2024-01-29,Zara,Dresses,Winter,115.26,5.56
2024-02-05,Zara,Dresses,Winter,122.0,5.37
2024-02-12,Zara,Dresses,Winter,117.02,4.91
2024-02-19,Zara,Dresses,Winter,125.09,5.67
2024-02-26,Zara,Dresses,Winter,129.92,5.01
2024-03-04,Zara,Dresses,Spring,128.93,5.63
2024-03-11,Zara,Dresses,Spring,124.46,6.08
2024-03-18,Zara,Dresses,Spring,114.06,6.46
2024-03-25,Zara,Dresses,Spring,112.89,5.96
2024-04-01,Zara,Dresses,Spring,110.72,6.29
2024-04-08,Zara,Dresses,Spring,108.05,6.62
2024-04-15,Zara,Dresses,Spring,106.8,7.68
2024-04-22,Zara,Dresses,Spring,107.85,6.58
2024-04-29,Zara,Dresses,Spring,111.02,6.7
2024-05-06,Zara,Dresses,Spring,116.27,6.94
2024-05-13,Zara,Dresses,Spring,113.33,7.24
2024-05-20,Zara,Dresses,Spring,120.87,5.54
